Stazione,Inquinante,Data,Ora,Valore,"Unità di misura"
"Parco S. Chiara",PM10,2012-11-13,16,9,µg/mc
"Parco S. Chiara",PM10,2012-11-13,17,20,µg/mc
"Parco S. Chiara",PM10,2012-11-13,18,25,µg/mc
"Parco S. Chiara",PM10,2012-11-13,19,33,µg/mc
"Parco S. Chiara",PM10,2012-11-13,20,44,µg/mc
"Parco S. Chiara",PM10,2012-11-13,21,38,µg/mc
"Parco S. Chiara",PM10,2012-11-13,22,35,µg/mc
"Parco S. Chiara",PM10,2012-11-13,23,27,µg/mc
"Parco S. Chiara",PM10,2012-11-13,24,23,µg/mc
"Parco S. Chiara",PM10,2012-11-14,1,23,µg/mc
